Loc,Total,Default
Collection_UnsafeIteratorMonitor @ ODocument.java:416,2(121),2(56)
Collection_UnsafeIteratorMonitor @ ODocument.java:539,6(520),5(59)
Collection_UnsafeIteratorMonitor @ ODocument.java:741,4(6),4(5)
Collection_UnsafeIteratorMonitor @ ODocument.java:1220,1(48),1(7)
Collection_UnsafeIteratorMonitor @ ODocument.java:1345,33(15371),5(874)
Collection_UnsafeIteratorMonitor @ ODocument.java:1373,118(15079),21(788)
Collection_UnsafeIteratorMonitor @ ODocument.java:1601,1(3),1(3)
Collection_UnsafeIteratorMonitor @ ODocument.java:1646,3(5376),2(382)
Collection_UnsafeIteratorMonitor @ ODocument.java:2001,2(5351),2(326)
Collection_UnsafeIteratorMonitor @ ODocument.java:2227,2(5188),2(289)
Collection_UnsafeIteratorMonitor @ ODocument.java:2246,3(16),3(8)
Collection_UnsafeIteratorMonitor @ ODocument.java:2309,127(3750),16(216)
Collection_UnsafeIteratorMonitor @ ODocument.java:2345,5(5618),3(308)
Collection_UnsafeIteratorMonitor @ ODocument.java:2546,1(12),1(12)
Collection_UnsafeIteratorMonitor @ ODocument.java:2555,6(493),6(24)
Collection_UnsafeIteratorMonitor @ OEngineRemote.java:68,1(13),1(6)
Collection_UnsafeIteratorMonitor @ OFetchHelper.java:95,1(10),1(10)
Collection_UnsafeIteratorMonitor @ OFetchPlan.java:54,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OFilterAnalyzer.java:48,1(43),1(14)
Collection_UnsafeIteratorMonitor @ OFilterOptimizer.java:84,1(25),1(9)
Collection_UnsafeIteratorMonitor @ OFunctionCall.java:55,1(145),1(25)
Collection_UnsafeIteratorMonitor @ OFunctionCall.java:69,1(45),1(45)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:76,3(173),3(17)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:85,11(1051),3(64)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:89,1(1027),1(60)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:106,11(1060),11(142)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:617,2(19998),2(979)
Collection_UnsafeIteratorMonitor @ OImmutableClass.java:710,1(299),1(55)
Collection_UnsafeIteratorMonitor @ OImmutableProperty.java:70,1(3171),1(151)
Collection_UnsafeIteratorMonitor @ OImmutableRole.java:37,1(18),1(4)
Collection_UnsafeIteratorMonitor @ OImmutableSchema.java:38,12(199),4(26)
Collection_UnsafeIteratorMonitor @ OImmutableSchema.java:50,34(178),8(19)
Collection_UnsafeIteratorMonitor @ OImmutableSchema.java:53,12(167),1(10)
Collection_UnsafeIteratorMonitor @ OImmutableUser.java:38,1(68),1(34)
Collection_UnsafeIteratorMonitor @ OImmutableUser.java:57,1(10000),1(447)
Collection_UnsafeIteratorMonitor @ OIndexAbstract.java:426,2(44),2(26)
Collection_UnsafeIteratorMonitor @ OIndexAbstract.java:433,2(54),1(26)
Collection_UnsafeIteratorMonitor @ OIndexAbstract.java:545,2(10670),2(548)
Collection_UnsafeIteratorMonitor @ OIndexManagerAbstract.java:308,1(26),1(9)
Collection_UnsafeIteratorMonitor @ OIndexManagerAbstract.java:348,3(26267),1(1266)
Collection_UnsafeIteratorMonitor @ OIndexManagerAbstract.java:349,1(9999),1(511)
Collection_UnsafeIteratorMonitor @ OIndexManagerAbstract.java:454,7(28),7(28)
Collection_UnsafeIteratorMonitor @ OIndexManagerAbstract.java:468,1(93),1(50)
Collection_UnsafeIteratorMonitor @ OIndexManagerShared.java:259,15(599),15(599)
Collection_UnsafeIteratorMonitor @ OIndexRIDContainer.java:142,40(655),7(46)
Collection_UnsafeIteratorMonitor @ OIndexRIDContainerSBTree.java:166,1(32),1(32)
Collection_UnsafeIteratorMonitor @ OIndexRecorder.java:44,2(10557),1(552)
Collection_UnsafeIteratorMonitor @ OIndexRecorder.java:47,2(10664),2(534)
Collection_UnsafeIteratorMonitor @ OIndexes.java:86,3(102),2(22)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:35,1(4),1(4)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:36,1(3),1(3)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:42,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:64,1(4),1(4)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:74,1(4),1(4)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:81,1(2),1(2)
Collection_UnsafeIteratorMonitor @ OInsertBody.java:98,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OIntentMassiveInsert.java:83,4(40),3(17)
Collection_UnsafeIteratorMonitor @ OIntentMassiveInsert.java:118,4(46),4(46)
Collection_UnsafeIteratorMonitor @ OMethodCall.java:33,1(100),1(47)
Collection_UnsafeIteratorMonitor @ OMethodCall.java:46,1(150),1(18)
Collection_UnsafeIteratorMonitor @ OModificationLock.java:117,1(159),1(18)
Collection_UnsafeIteratorMonitor @ OMultiKey.java:43,1(85),1(34)
Collection_UnsafeIteratorMonitor @ OMultiKey.java:75,1(80),1(28)
Collection_UnsafeIteratorMonitor @ ONewLockManager.java:284,2(10609),2(544)
Collection_UnsafeIteratorMonitor @ OOrBlock.java:38,1(101),1(16)
Collection_UnsafeIteratorMonitor @ OOrBlock.java:61,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OOrBlock.java:84,1(86),1(33)
Collection_UnsafeIteratorMonitor @ OPaginatedCluster.java:1436,1(1),1(1)
Collection_UnsafeIteratorMonitor @ OPair.java:122,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OProjection.java:42,2(49),2(38)
Collection_UnsafeIteratorMonitor @ OProjection.java:54,1(33),1(8)
Collection_UnsafeIteratorMonitor @ OProjection.java:70,1(55),1(15)
Collection_UnsafeIteratorMonitor @ OPropertyImpl.java:1293,1(31),1(6)
Collection_UnsafeIteratorMonitor @ ORecordLazyList.java:83,2(117),1(6)
Collection_UnsafeIteratorMonitor @ ORecordLazySet.java:82,1(49),1(11)
Collection_UnsafeIteratorMonitor @ ORecordLazySet.java:84,1(27),1(19)
Collection_UnsafeIteratorMonitor @ ORecordSerializationContext.java:89,1(9999),1(523)
Collection_UnsafeIteratorMonitor @ ORecordSerializerBinaryV0.java:229,9(12514),5(590)
Collection_UnsafeIteratorMonitor @ ORecordSerializerBinaryV0.java:628,3(20),3(20)
Collection_UnsafeIteratorMonitor @ ORecordSerializerBinaryV0.java:708,3(154),1(14)
Collection_UnsafeIteratorMonitor @ ORecordSerializerBinaryV0.java:728,37(2918),2(170)
Collection_UnsafeIteratorMonitor @ ORecordTrackedSet.java:67,15(600),14(600)
Collection_UnsafeIteratorMonitor @ ORecordTrackedSet.java:126,1(12),1(12)
Collection_UnsafeIteratorMonitor @ ORecordTrackedSet.java:206,1(67),1(22)
Collection_UnsafeIteratorMonitor @ OReentrantResourcePool.java:100,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ORole.java:368,8(56),4(6)
Collection_UnsafeIteratorMonitor @ ORole.java:375,4(189),3(50)
Collection_UnsafeIteratorMonitor @ ORole.java:395,2(16),2(4)
Collection_UnsafeIteratorMonitor @ ORuntimeResult.java:81,1(40),1(13)
Collection_UnsafeIteratorMonitor @ ORuntimeResult.java:193,2(43),2(42)
Collection_UnsafeIteratorMonitor @ OSBTreeBonsaiBucket.java:308,1(91),1(32)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:117,1(78),1(9)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:131,1(128),1(108)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:148,1(268),1(33)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:166,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:189,2(221),2(34)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:327,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:328,1(25),1(25)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:352,13(0),12(0)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:354,65(131),64(131)
Collection_UnsafeIteratorMonitor @ OSQLEngine.java:361,26(0),26(0)
Collection_UnsafeIteratorMonitor @ OSQLFilterItemAbstract.java:166,1(91),1(22)
Collection_UnsafeIteratorMonitor @ OSQLFilterItemField.java:135,1(85),1(9)
Collection_UnsafeIteratorMonitor @ OSQLHelper.java:312,2(4),2(3)
Collection_UnsafeIteratorMonitor @ OSQLHelper.java:324,2(6),1(2)
Collection_UnsafeIteratorMonitor @ OSQLPredicate.java:353,5(60),3(11)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:712,1(26),1(6)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:727,1(23),1(23)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:754,1(25),1(17)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:766,1(7),1(7)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:805,12(165),10(34)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:811,48(190),10(26)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:1098,1(12),1(12)
Collection_UnsafeIteratorMonitor @ OSchemaShared.java:1105,1(43),1(31)
Collection_UnsafeIteratorMonitor @ OScriptManager.java:77,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OSharedContainerImpl.java:79,1(27),1(27)
Collection_UnsafeIteratorMonitor @ OStorageConfiguration.java:380,29(712),29(712)
Collection_UnsafeIteratorMonitor @ OStorageConfiguration.java:417,2(84),2(8)
Collection_UnsafeIteratorMonitor @ OStorageConfiguration.java:430,1(83),1(10)
Collection_UnsafeIteratorMonitor @ OStorageConfiguration.java:568,1(10),1(2)
Collection_UnsafeIteratorMonitor @ OStreamSerializerSBTreeIndexRIDContainer.java:142,40(668),40(668)
Collection_UnsafeIteratorMonitor @ OTrackedList.java:85,36(170),36(170)
Collection_UnsafeIteratorMonitor @ OTrackedList.java:239,3(9201),2(488)
Collection_UnsafeIteratorMonitor @ OTrackedMap.java:144,2(15),2(8)
Collection_UnsafeIteratorMonitor @ OTrackedMap.java:210,3(121),2(37)
Collection_UnsafeIteratorMonitor @ OTrackedSet.java:212,2(293),2(113)
Collection_UnsafeIteratorMonitor @ OType.java:273,1(40),1(15)
Collection_UnsafeIteratorMonitor @ OUpdateOperations.java:50,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateOperations.java:112,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateOperations.java:115,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateOperations.java:118,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateOperations.java:121,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateStatement.java:57,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUpdateStatement.java:100,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OUser.java:91,1(45),1(10)
