Loc,Total,Default
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:379,6(28),6(28)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:460,2(17),2(17)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:468,2(17),2(4)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:656,6(28),6(28)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:705,5(29),4(6)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:739,4(30),3(5)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:775,4(30),4(24)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:966,3(16),3(12)
Collection_UnsafeIteratorMonitor @ POJOPropertiesCollector.java:1007,1(18),1(18)
Collection_UnsafeIteratorMonitor @ ReadOnlyClassToSerializerMap.java:32,1(8),1(3)
Collection_UnsafeIteratorMonitor @ Sets.java:615,15(68063),5(3336)
Collection_UnsafeIteratorMonitor @ Sets.java:672,12(1859300),6(59994)
Collection_UnsafeIteratorMonitor @ Sets.java:682,1(1859311),1(9999)
Collection_UnsafeIteratorMonitor @ Sets.java:716,7(34032),2(1733)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:53,8(135055),3(6863)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:54,5(664218),1(9999)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:66,3(896205),1(10000)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:92,3(896202),1(9999)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:102,1(0),1(0)
Collection_UnsafeIteratorMonitor @ SimpleDataFlowExecutor.java:115,1(1),1(1)
Collection_UnsafeIteratorMonitor @ StatusUtil.java:59,1(0),1(0)
Collection_UnsafeIteratorMonitor @ StatusUtil.java:95,1(0),1(0)
Collection_UnsafeIteratorMonitor @ StringCollectionSerializer.java:103,7(36),2(3)
Collection_UnsafeIteratorMonitor @ TypeNameIdResolver.java:64,1(11),1(3)
Collection_UnsynchronizedAddAllMonitor @ BasicStatusManager.java:79,1(0),1(0)
Collection_UnsynchronizedAddAllMonitor @ ExecutionGraphGenerator.java:224,7(515),2(49)
Collection_UnsynchronizedAddAllMonitor @ MultiThreadedDataFlowExecutor.java:125,2(2),2(2)
Collection_UnsynchronizedAddAllMonitor @ SimpleDataFlowExecutor.java:45,1(135052),1(6677)
Collection_UnsynchronizedAddAllMonitor @ SimpleDataFlowExecutor.java:161,1(9),1(9)
Collection_UnsynchronizedAddAllMonitor @ SubstituteLoggerFactory.java:59,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ AnnotatedCreatorCollector.java:112,2(17),2(17)
Collections_SortBeforeBinarySearchMonitor @ AnnotatedCreatorCollector.java:129,2(17),2(17)
Collections_SortBeforeBinarySearchMonitor @ AnnotatedCreatorCollector.java:191,2(17),2(5)
Collections_SortBeforeBinarySearchMonitor @ AnnotatedCreatorCollector.java:200,2(17),2(8)
Collections_SortBeforeBinarySearchMonitor @ AnnotatedFieldCollector.java:47,6(28),6(28)
Collections_SortBeforeBinarySearchMonitor @ AppenderAttachableImpl.java:40,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ BasicStatusManager.java:68,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ BasicStatusManager.java:79,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ BeanSerializerFactory.java:604,3(11),3(4)
Collections_SortBeforeBinarySearchMonitor @ COWArrayList.java:119,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ClassUtil.java:131,5(44),5(40)
Collections_SortBeforeBinarySearchMonitor @ DataBuilderMetadataManager.java:101,2(382),1(42)
Collections_SortBeforeBinarySearchMonitor @ DataFlowExecutor.java:183,2(13),2(13)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraph.java:39,2(4),2(4)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraph.java:41,3(0),3(0)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraphGenerator.java:109,7(88),5(22)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraphGenerator.java:111,5(260),4(78)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraphGenerator.java:116,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ ExecutionGraphGenerator.java:173,8(336),3(33)
Collections_SortBeforeBinarySearchMonitor @ Logger.java:359,5(9),5(9)
Collections_SortBeforeBinarySearchMonitor @ MultiThreadedDataFlowExecutor.java:72,5(631600),2(19999)
Collections_SortBeforeBinarySearchMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:78,4(6996),2(388)
Collections_SortBeforeBinarySearchMonitor @ StatusUtil.java:61,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SubstituteLoggerFactory.java:59,1(0),1(0)
Collections_SynchronizedCollectionMonitor @ MultiThreadedDataFlowExecutor.java:52,1(105013),1(5258)
Collections_SynchronizedCollectionMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:53,1(3999),1(248)
Console_CloseWriterMonitor @ WriterBasedJsonGenerator.java:974,1(8),1(8)
Iterator_HasNextMonitor @ AbstractIndexedListIterator.java:79,6(686195),1(9999)
Iterator_HasNextMonitor @ AbstractIterator.java:156,11(8997),5(449)
Iterator_HasNextMonitor @ AnnotatedClassResolver.java:157,6(69),6(10)
Iterator_HasNextMonitor @ AnnotatedFieldCollector.java:46,6(28),6(28)
Iterator_HasNextMonitor @ AnnotatedMethodCollector.java:45,5(29),5(28)
Iterator_HasNextMonitor @ AnnotatedMethodCollector.java:90,7(27),7(27)
Iterator_HasNextMonitor @ AnnotationCollector.java:153,2(44),1(5)
Iterator_HasNextMonitor @ BasicSerializerFactory.java:93,1(0),1(0)
Iterator_HasNextMonitor @ BasicSerializerFactory.java:645,1(12),1(12)
Iterator_HasNextMonitor @ BasicSerializerFactory.java:761,1(7),1(7)
Iterator_HasNextMonitor @ BasicStatusManager.java:86,1(3),1(3)
Iterator_HasNextMonitor @ BeanSerializerFactory.java:206,1(36),1(24)
Iterator_HasNextMonitor @ BeanSerializerFactory.java:589,3(11),2(11)
Iterator_HasNextMonitor @ BeanSerializerFactory.java:696,4(25),4(25)
Iterator_HasNextMonitor @ ClassUtil.java:133,5(90),5(71)
Iterator_HasNextMonitor @ DataBuilderMetadataManager.java:102,6(390),1(18)
Iterator_HasNextMonitor @ DataBuilderMetadataManager.java:110,6(23),6(23)
Iterator_HasNextMonitor @ DataBuilderMetadataManager.java:119,4(62),4(16)
Iterator_HasNextMonitor @ DataFlowExecutor.java:137,3(244066),1(10000)
Iterator_HasNextMonitor @ DataFlowExecutor.java:154,3(244066),1(9999)
Iterator_HasNextMonitor @ DataSetAccessor.java:90,6(244065),2(12179)
Iterator_HasNextMonitor @ EnvUtil.java:50,1(0),1(0)
Iterator_HasNextMonitor @ ExecutionGraph.java:36,3(0),3(0)
Iterator_HasNextMonitor @ ExecutionGraph.java:38,2(4),2(4)
Iterator_HasNextMonitor @ ExecutionGraphGenerator.java:96,13(88),3(7)
Iterator_HasNextMonitor @ ExecutionGraphGenerator.java:136,9(747),2(47)
Iterator_HasNextMonitor @ ExecutionGraphGenerator.java:165,11(333),7(25)
Iterator_HasNextMonitor @ FlowTest.java:114,4(0),3(0)
Iterator_HasNextMonitor @ Iterators.java:169,9(34030),4(1723)
Iterator_HasNextMonitor @ Iterators.java:197,11(8997),1(468)
Iterator_HasNextMonitor @ Iterators.java:615,22(1889336),3(29997)
Iterator_HasNextMonitor @ LoggerContext.java:317,1(0),1(0)
Iterator_HasNextMonitor @ LoopTest.java:89,3(0),3(0)
Iterator_HasNextMonitor @ MapSerializer.java:900,4(2),3(2)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:47,4(105010),1(5278)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:54,6(105013),1(5235)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:56,4(634096),3(29997)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:223,2(866163),1(9999)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:235,2(866160),1(9999)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:251,1(0),1(0)
Iterator_HasNextMonitor @ MultiThreadedDataFlowExecutor.java:264,1(1),1(1)
Iterator_HasNextMonitor @ MultitransformedIterator.java:50,6(68072),2(3392)
Iterator_HasNextMonitor @ MultitransformedIterator.java:53,14(92124),2(4545)
Iterator_HasNextMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:48,2(3998),1(235)
Iterator_HasNextMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:55,2(3998),1(196)
Iterator_HasNextMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:58,3(31997),2(1639)
Iterator_HasNextMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:242,1(60073),1(3047)
Iterator_HasNextMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:254,1(60073),1(3039)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:329,4(30),4(30)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:343,4(30),4(20)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:379,6(28),6(28)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:460,2(17),2(6)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:468,2(17),1(11)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:525,7(27),7(27)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:656,6(28),6(28)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:660,7(27),7(27)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:706,5(29),5(26)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:741,4(30),4(14)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:777,4(30),4(30)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:966,3(16),3(16)
Iterator_HasNextMonitor @ POJOPropertiesCollector.java:1007,1(18),1(11)
Iterator_HasNextMonitor @ ReadOnlyClassToSerializerMap.java:32,1(8),1(8)
Iterator_HasNextMonitor @ Sets.java:682,2(1859310),2(19998)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:53,8(135055),3(6821)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:54,5(664218),1(10000)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:66,3(896205),1(9999)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:92,3(896202),2(19998)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:102,1(0),1(0)
Iterator_HasNextMonitor @ SimpleDataFlowExecutor.java:115,1(1),1(1)
Iterator_HasNextMonitor @ StatusUtil.java:59,1(0),1(0)
Iterator_HasNextMonitor @ StatusUtil.java:95,1(0),1(0)
Iterator_HasNextMonitor @ StringCollectionSerializer.java:103,7(36),4(17)
Iterator_HasNextMonitor @ TypeNameIdResolver.java:64,1(11),1(1)
Iterator_RemoveOnceMonitor @ AnnotatedClassResolver.java:157,5(44),4(6)
Iterator_RemoveOnceMonitor @ AnnotatedFieldCollector.java:46,6(28),6(28)
Iterator_RemoveOnceMonitor @ AnnotatedMethodCollector.java:45,4(24),4(21)
Iterator_RemoveOnceMonitor @ AnnotatedMethodCollector.java:90,7(27),6(27)
Iterator_RemoveOnceMonitor @ AnnotationCollector.java:153,2(44),2(24)
Iterator_RemoveOnceMonitor @ BasicSerializerFactory.java:93,1(0),1(0)
Iterator_RemoveOnceMonitor @ BeanSerializerFactory.java:589,3(11),3(11)
Iterator_RemoveOnceMonitor @ BeanSerializerFactory.java:697,3(11),3(11)
Iterator_RemoveOnceMonitor @ ClassUtil.java:133,4(90),3(17)
Iterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:102,6(390),2(21)
Iterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:110,5(23),5(23)
Iterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:119,4(62),4(13)
Iterator_RemoveOnceMonitor @ DataFlowExecutor.java:137,2(19),1(7)
Iterator_RemoveOnceMonitor @ DataFlowExecutor.java:154,2(19),2(19)
Iterator_RemoveOnceMonitor @ DataSetAccessor.java:90,5(244066),1(10000)
Iterator_RemoveOnceMonitor @ ExecutionGraph.java:36,3(0),3(0)
Iterator_RemoveOnceMonitor @ ExecutionGraph.java:38,2(4),2(4)
Iterator_RemoveOnceMonitor @ ExecutionGraphGenerator.java:96,13(88),6(9)
Iterator_RemoveOnceMonitor @ ExecutionGraphGenerator.java:136,8(468),2(30)
Iterator_RemoveOnceMonitor @ ExecutionGraphGenerator.java:165,8(336),2(18)
Iterator_RemoveOnceMonitor @ FlowTest.java:114,4(0),4(0)
Iterator_RemoveOnceMonitor @ Iterators.java:174,7(34032),2(1700)
Iterator_RemoveOnceMonitor @ Iterators.java:198,11(8997),2(434)
Iterator_RemoveOnceMonitor @ Iterators.java:616,13(1889345),3(29998)
Iterator_RemoveOnceMonitor @ LoopTest.java:89,3(0),3(0)
Iterator_RemoveOnceMonitor @ MapSerializer.java:900,4(2),3(2)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:47,4(105010),2(5425)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:54,5(105014),1(5174)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:56,4(634096),2(19998)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:223,1(12),1(1)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:235,1(9),1(9)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:251,1(0),1(0)
Iterator_RemoveOnceMonitor @ MultiThreadedDataFlowExecutor.java:264,1(1),1(1)
Iterator_RemoveOnceMonitor @ MultitransformedIterator.java:52,2(68076),1(3433)
Iterator_RemoveOnceMonitor @ MultitransformedIterator.java:66,6(92132),3(4630)
Iterator_RemoveOnceMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:48,2(3998),1(193)
Iterator_RemoveOnceMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:55,2(3998),1(209)
Iterator_RemoveOnceMonitor @ OptimizedMultiThreadedDataFlowExecutor.java:58,3(31997),2(1626)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:329,3(16),3(16)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:343,3(16),3(16)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:379,6(28),5(9)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:460,2(17),1(1)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:468,2(17),2(17)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:525,7(27),7(27)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:656,6(28),6(28)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:660,7(27),6(27)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:707,6(28),6(28)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:742,3(16),3(6)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:778,3(16),3(16)
Iterator_RemoveOnceMonitor @ POJOPropertiesCollector.java:966,3(16),3(2)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:53,6(135057),3(6706)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:54,4(664219),1(9999)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:66,2(14),2(14)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:92,2(11),2(11)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:102,1(0),1(0)
Iterator_RemoveOnceMonitor @ SimpleDataFlowExecutor.java:115,1(1),1(1)
Iterator_RemoveOnceMonitor @ StatusUtil.java:59,1(0),1(0)
Iterator_RemoveOnceMonitor @ StatusUtil.java:95,1(0),1(0)
Iterator_RemoveOnceMonitor @ StringCollectionSerializer.java:103,6(37),4(12)
Iterator_RemoveOnceMonitor @ TypeNameIdResolver.java:64,1(11),1(11)
ListIterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:102,5(231),3(20)
ListIterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:110,4(12),4(12)
ListIterator_RemoveOnceMonitor @ DataBuilderMetadataManager.java:119,3(52),2(9)
ListIterator_RemoveOnceMonitor @ ExecutionGraphGenerator.java:165,5(187),2(23)
ListIterator_RemoveOnceMonitor @ Iterators.java:616,4(675256),2(19999)
ListIterator_RemoveOnceMonitor @ MultitransformedIterator.java:66,6(20009),2(1039)
ListIterator_RemoveOnceMonitor @ StringCollectionSerializer.java:103,5(22),2(5)
ListIterator_SetMonitor @ ImmutableList.java:319,34(1392973),34(1392973)
ListIterator_hasNextPreviousMonitor @ AbstractIndexedListIterator.java:79,8(1381994),2(19999)
List_UnsafeListIteratorMonitor @ ImmutableList.java:319,43(1392964),13(69690)
Map_CollectionViewAddMonitor @ AnnotatedFieldCollector.java:46,1(33),1(11)
Map_CollectionViewAddMonitor @ AnnotatedMethodCollector.java:90,1(33),1(31)
Map_CollectionViewAddMonitor @ AnnotatedMethodMap.java:57,1(33),1(33)
Map_CollectionViewAddMonitor @ AnnotationCollector.java:153,1(45),1(22)
Map_CollectionViewAddMonitor @ DataSetAccessor.java:102,11(244057),4(12240)
Map_CollectionViewAddMonitor @ ExecutionGraphGenerator.java:96,1(100),1(34)
Map_CollectionViewAddMonitor @ FlowTest.java:68,1(0),1(0)
Map_CollectionViewAddMonitor @ FlowTest.java:75,1(0),1(0)
Map_CollectionViewAddMonitor @ FlowTest.java:82,1(0),1(0)
Map_CollectionViewAddMonitor @ FlowTest.java:107,1(0),1(0)
Map_CollectionViewAddMonitor @ ImmutableMap.java:332,13(244044),3(12316)
Map_CollectionViewAddMonitor @ LoopTest.java:70,1(0),1(0)
Map_CollectionViewAddMonitor @ LoopTest.java:76,1(0),1(0)
Map_CollectionViewAddMonitor @ LoopTest.java:82,1(0),1(0)
Map_CollectionViewAddMonitor @ MapSerializer.java:900,1(5),1(5)
Map_CollectionViewAddMonitor @ Maps.java:2761,1(9007),1(473)
Map_CollectionViewAddMonitor @ POJOPropertiesCollector.java:705,3(31),3(17)
Map_CollectionViewAddMonitor @ POJOPropertiesCollector.java:775,1(33),1(33)
Map_CollectionViewAddMonitor @ ReadOnlyClassToSerializerMap.java:32,1(8),1(8)
Map_CollectionViewAddMonitor @ StdJdkSerializers.java:64,1(0),1(0)
Map_CollectionViewAddMonitor @ StdSubtypeResolver.java:131,1(11),1(2)
Map_UnsafeIteratorMonitor @ AnnotatedFieldCollector.java:46,7(61),7(53)
Map_UnsafeIteratorMonitor @ AnnotatedMethodCollector.java:90,8(60),8(34)
Map_UnsafeIteratorMonitor @ AnnotatedMethodMap.java:57,15(87),11(12)
Map_UnsafeIteratorMonitor @ AnnotationCollector.java:153,3(89),2(10)
Map_UnsafeIteratorMonitor @ BasicSerializerFactory.java:93,1(0),1(0)
Map_UnsafeIteratorMonitor @ Collections2.java:183,11(18005),5(919)
Map_UnsafeIteratorMonitor @ DataSetAccessor.java:102,38(244030),4(12075)
Map_UnsafeIteratorMonitor @ ExecutionGraphGenerator.java:96,14(188),10(39)
