Loc,Total,Default
Appendable_ThreadSafeMonitor @ Base64Variant.java:568,1(0),1(0)
Appendable_ThreadSafeMonitor @ Base64Variant.java:843,1(4),1(4)
Appendable_ThreadSafeMonitor @ Base64Variants.java:138,1(0),1(0)
Appendable_ThreadSafeMonitor @ Base64Variants.java:140,1(0),1(0)
Appendable_ThreadSafeMonitor @ BasicParserFilteringTest.java:134,1(0),1(0)
Appendable_ThreadSafeMonitor @ BigDecimalParserTest.java:71,1(1),1(1)
Appendable_ThreadSafeMonitor @ BigDecimalParserTest.java:78,1(1),1(1)
Appendable_ThreadSafeMonitor @ BigIntegerParser.java:24,1(0),1(0)
Appendable_ThreadSafeMonitor @ BigIntegerParser.java:25,1(1),1(1)
Appendable_ThreadSafeMonitor @ BigIntegerParser.java:35,1(0),1(0)
Appendable_ThreadSafeMonitor @ BigIntegerParser.java:36,1(0),1(0)
Appendable_ThreadSafeMonitor @ BigIntegerParserTest.java:50,1(1),1(1)
Appendable_ThreadSafeMonitor @ BoundsChecksWithGeneratorTest.java:125,1(23),1(10)
Appendable_ThreadSafeMonitor @ BoundsChecksWithGeneratorTest.java:202,1(35),1(3)
Appendable_ThreadSafeMonitor @ BoundsChecksWithGeneratorTest.java:273,1(23),1(4)
Appendable_ThreadSafeMonitor @ BoundsChecksWithJsonFactoryTest.java:61,1(5),1(5)
Appendable_ThreadSafeMonitor @ BoundsChecksWithJsonFactoryTest.java:108,1(5),1(5)
Appendable_ThreadSafeMonitor @ CharTypes.java:296,2(0),2(0)
Appendable_ThreadSafeMonitor @ CharTypes.java:299,3(2),3(2)
Appendable_ThreadSafeMonitor @ CharsToNameCanonicalizer.java:787,1(0),1(0)
Appendable_ThreadSafeMonitor @ CommentParsingTest.java:161,1(59),1(22)
Appendable_ThreadSafeMonitor @ CommentParsingTest.java:202,1(8),1(7)
Appendable_ThreadSafeMonitor @ ContentReference.java:309,1(934),1(92)
Appendable_ThreadSafeMonitor @ ContentReference.java:311,1(1),1(1)
Appendable_ThreadSafeMonitor @ ContentReference.java:327,11(9),6(3)
Appendable_ThreadSafeMonitor @ DataFormatDetector.java:184,1(0),1(0)
Appendable_ThreadSafeMonitor @ DeeplyNestedContentReadTest.java:76,2(0),2(0)
Appendable_ThreadSafeMonitor @ DefaultPrettyPrinter.java:369,1(0),1(0)
Appendable_ThreadSafeMonitor @ DefaultPrettyPrinterTest.java:25,1(0),1(0)
Appendable_ThreadSafeMonitor @ DelegatesTest.java:456,1(3),1(3)
Appendable_ThreadSafeMonitor @ DoubleToDecimalTest.java:53,1(632),1(69)
Appendable_ThreadSafeMonitor @ ErrorReportConfigurationTest.java:291,1(2),1(2)
Appendable_ThreadSafeMonitor @ ErrorReportConfigurationTest.java:324,2(8),2(8)
Appendable_ThreadSafeMonitor @ FloatToDecimalTest.java:56,1(83),1(21)
Appendable_ThreadSafeMonitor @ Fuzz51806JsonPointerParse818Test.java:56,2(0),2(0)
Appendable_ThreadSafeMonitor @ GeneratorBasicTest.java:53,1(11),1(11)
Appendable_ThreadSafeMonitor @ GeneratorBasicTest.java:378,1(103),1(12)
Appendable_ThreadSafeMonitor @ GeneratorBasicTest.java:380,1(103),1(18)
Appendable_ThreadSafeMonitor @ GeneratorBasicTest.java:434,1(67),1(8)
Appendable_ThreadSafeMonitor @ GeneratorBasicTest.java:435,1(67),1(50)
Appendable_ThreadSafeMonitor @ GeneratorMiscTest.java:199,1(1799999),1(10000)
Appendable_ThreadSafeMonitor @ GeneratorMiscTest.java:203,1(539999),1(9999)
Appendable_ThreadSafeMonitor @ GeneratorMiscTest.java:223,1(1799999),1(10000)
Appendable_ThreadSafeMonitor @ GeneratorMiscTest.java:227,1(539999),1(10000)
Appendable_ThreadSafeMonitor @ JUnit5TestBase.java:341,1(221),1(19)
Appendable_ThreadSafeMonitor @ JUnit5TestBase.java:383,4(63996),1(3209)
Appendable_ThreadSafeMonitor @ JsonGenerator.java:1871,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonLocation.java:303,4(1132),3(101)
Appendable_ThreadSafeMonitor @ JsonLocationTest.java:70,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonLocationTest.java:79,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonLocationTest.java:82,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonPointer.java:307,18(266),6(29)
Appendable_ThreadSafeMonitor @ JsonPointer.java:441,1(3),1(3)
Appendable_ThreadSafeMonitor @ JsonPointer.java:475,3(0),3(0)
Appendable_ThreadSafeMonitor @ JsonPointer.java:500,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonPointer.java:646,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonPointer.java:804,4(6248),2(359)
Appendable_ThreadSafeMonitor @ JsonPointer.java:829,2(0),2(0)
Appendable_ThreadSafeMonitor @ JsonPointer1328Test.java:39,2(0),2(0)
Appendable_ThreadSafeMonitor @ JsonProcessingException.java:131,1(1074),1(68)
Appendable_ThreadSafeMonitor @ JsonProcessingException.java:145,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonReadContext.java:250,1(48),1(11)
Appendable_ThreadSafeMonitor @ JsonStreamContext.java:343,1(5),1(5)
Appendable_ThreadSafeMonitor @ JsonStreamContext.java:346,1(2),1(2)
Appendable_ThreadSafeMonitor @ JsonStreamContext.java:352,1(2),1(2)
Appendable_ThreadSafeMonitor @ JsonStringEncoder.java:281,1(0),1(0)
Appendable_ThreadSafeMonitor @ JsonStringEncoder.java:295,2(0),2(0)
Appendable_ThreadSafeMonitor @ JsonWriteContext.java:262,1(7),1(7)
Appendable_ThreadSafeMonitor @ LargeDocReadTest.java:117,2(4),2(4)
Appendable_ThreadSafeMonitor @ LargeDocReadTest.java:129,1(3),1(3)
Appendable_ThreadSafeMonitor @ LargeNameReadTest.java:101,2(5),2(5)
Appendable_ThreadSafeMonitor @ LargeNumberReadTest.java:122,1(27),1(12)
Appendable_ThreadSafeMonitor @ LargeNumberWriteTest.java:39,1(5),1(5)
Appendable_ThreadSafeMonitor @ LargeNumberWriteTest.java:48,1(5),1(5)
Appendable_ThreadSafeMonitor @ LocationOfError1173Test.java:240,1(29),1(29)
Appendable_ThreadSafeMonitor @ LocationOfError1173Test.java:244,1(14),1(12)
Appendable_ThreadSafeMonitor @ LocationOfError1173Test.java:248,1(44),1(25)
Appendable_ThreadSafeMonitor @ LocationOffsetsTest.java:256,1(0),1(0)
Appendable_ThreadSafeMonitor @ LocationOffsetsTest.java:317,1(0),1(0)
Appendable_ThreadSafeMonitor @ NextXxxAccessTest.java:492,1(3),1(3)
Appendable_ThreadSafeMonitor @ NextXxxAccessTest.java:538,1(3),1(3)
Appendable_ThreadSafeMonitor @ NextXxxAccessTest.java:548,1(1082487),1(9999)
Appendable_ThreadSafeMonitor @ NextXxxAccessTest.java:560,1(1082487),1(9999)
Appendable_ThreadSafeMonitor @ NonBlockingUtf8JsonParserBase.java:394,1(2),1(2)
Appendable_ThreadSafeMonitor @ NonBlockingUtf8JsonParserBase.java:531,1(2),1(2)
Appendable_ThreadSafeMonitor @ NonBlockingUtf8JsonParserBase.java:670,1(1),1(1)
Appendable_ThreadSafeMonitor @ NonBlockingUtf8JsonParserBase.java:925,1(23),1(19)
Appendable_ThreadSafeMonitor @ NonStandardParserFeaturesTest.java:111,1(4),1(4)
Appendable_ThreadSafeMonitor @ NonStandardParserFeaturesTest.java:144,1(4),1(4)
Appendable_ThreadSafeMonitor @ NonStandardUnquotedNamesTest.java:121,1(3),1(2)
Appendable_ThreadSafeMonitor @ NonStandardUnquotedNamesTest.java:143,1(4199),1(232)
Appendable_ThreadSafeMonitor @ NumberCoercionTest.java:95,1(3),1(3)
Appendable_ThreadSafeMonitor @ NumberCoercionTest.java:108,1(3),1(3)
Appendable_ThreadSafeMonitor @ NumberDeferredReadTest.java:83,1(3),1(3)
Appendable_ThreadSafeMonitor @ NumberInputTest.java:41,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberOutputTest.java:111,1(251017),1(10000)
Appendable_ThreadSafeMonitor @ NumberOutputTest.java:125,1(678006),1(10000)
Appendable_ThreadSafeMonitor @ NumberOverflowTest.java:27,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberOverflowTest.java:32,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberOverflowTest.java:33,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberOverflowTest.java:43,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberOverflowTest.java:44,1(0),1(0)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:78,1(47),1(12)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:85,1(47),1(18)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:122,1(47),1(28)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:136,1(47),1(47)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:137,1(47),1(6)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:143,1(47),1(6)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:277,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:309,1(7),1(7)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:314,1(7),1(7)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:338,1(9),1(9)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:431,1(9),1(7)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:451,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:457,1(9),1(4)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:476,1(19),1(11)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:501,1(9),1(9)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:587,1(129),1(35)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:589,1(129),1(13)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:602,1(129),1(17)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:736,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:742,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:789,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:800,1(3),1(3)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:817,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:870,1(55),1(34)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:974,1(1),1(1)
Appendable_ThreadSafeMonitor @ NumberParsingTest.java:1064,1(55),1(6)
Appendable_ThreadSafeMonitor @ ParserBase.java:1379,1(10),1(10)
Appendable_ThreadSafeMonitor @ ParserBase.java:1408,1(15),1(15)
Appendable_ThreadSafeMonitor @ ParserBase.java:1522,1(4),1(2)
Appendable_ThreadSafeMonitor @ ParserBase.java:1527,1(4),1(4)
Appendable_ThreadSafeMonitor @ ParserDupHandlingTest.java:149,1(47),1(47)
Appendable_ThreadSafeMonitor @ ParserErrorHandlingTest.java:76,1(47),1(23)
Appendable_ThreadSafeMonitor @ ParserErrorHandlingTest.java:93,1(47),1(18)
Appendable_ThreadSafeMonitor @ ParserFeatureDefaultsTest.java:156,1(18),1(2)
Appendable_ThreadSafeMonitor @ ParserFeaturesTest.java:126,1(1),1(1)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:641,1(31),1(10)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:655,1(38),1(38)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:739,1(362),1(22)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:759,1(58),1(17)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:771,1(5),1(4)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:806,1(23),1(4)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:809,1(1),1(1)
Appendable_ThreadSafeMonitor @ ParserMinimalBase.java:811,1(428),1(86)
Appendable_ThreadSafeMonitor @ PerfBigDecimalParser967Test.java:26,1(0),1(0)
Appendable_ThreadSafeMonitor @ PrettyPrinterTest.java:32,1(3),1(3)
Appendable_ThreadSafeMonitor @ PrettyPrinterTest.java:39,1(3),1(3)
Appendable_ThreadSafeMonitor @ PrettyPrinterTest.java:235,1(0),1(0)
Appendable_ThreadSafeMonitor @ PrettyPrinterTest.java:241,1(0),1(0)
Appendable_ThreadSafeMonitor @ RawStringWriteTest.java:173,13(749),13(749)
Appendable_ThreadSafeMonitor @ RawValueWithSurrogatesTest.java:79,97(97),97(97)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:469,1(1),1(1)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:476,1(5),1(5)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:1746,1(1),1(1)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:2051,1(19),1(18)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:2054,1(27),1(9)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:2372,1(1),1(1)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:2429,1(3),1(3)
Appendable_ThreadSafeMonitor @ ReaderBasedJsonParser.java:3011,11(24),1(2)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:69,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:78,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:84,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:93,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:99,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:108,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:114,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:127,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:141,1(1),1(1)
Appendable_ThreadSafeMonitor @ RequestPayloadOnExceptionTest.java:150,1(1),1(0)
Appendable_ThreadSafeMonitor @ SegmentedStringWriterTest.java:25,1(0),1(0)
Appendable_ThreadSafeMonitor @ SegmentedStringWriterTest.java:26,1(0),1(0)
Appendable_ThreadSafeMonitor @ SegmentedStringWriterTest.java:33,1(8),1(8)
Appendable_ThreadSafeMonitor @ SegmentedStringWriterTest.java:42,1(8),1(2)
Appendable_ThreadSafeMonitor @ Separators.java:71,1(128),1(29)
Appendable_ThreadSafeMonitor @ SerializedStringWriteTest.java:182,1(0),1(0)
Appendable_ThreadSafeMonitor @ SimpleParserTest.java:73,1(3),1(3)
Appendable_ThreadSafeMonitor @ SimpleParserTest.java:325,1(29),1(11)
Appendable_ThreadSafeMonitor @ SimpleParserTest.java:365,4(0),4(0)
Appendable_ThreadSafeMonitor @ SimpleParserTest.java:638,2(5003),2(263)
Appendable_ThreadSafeMonitor @ SimpleParserTest.java:641,1(4),1(4)
Appendable_ThreadSafeMonitor @ StandardRepresentation.java:106,1(0),1(0)
Appendable_ThreadSafeMonitor @ StreamReadConstraints.java:659,1(25),1(15)
Appendable_ThreadSafeMonitor @ StreamReadException.java:114,1(7),1(6)
Appendable_ThreadSafeMonitor @ StreamWriteConstraints.java:182,1(3),1(3)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:101,1(4),1(4)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:104,1(4),1(4)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:107,4(16),4(2)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:127,2(2),2(2)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:130,78(78),78(78)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:132,70(70),70(70)
Appendable_ThreadSafeMonitor @ StringGenerationFromReaderTest.java:291,1(0),1(0)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:104,1(4),1(4)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:107,1(4),1(4)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:110,3(12),3(6)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:130,2(2),2(2)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:133,78(78),77(78)
Appendable_ThreadSafeMonitor @ StringGenerationTest.java:135,70(70),70(70)
Appendable_ThreadSafeMonitor @ SurrogateWrite223Test.java:107,1(0),1(0)
Appendable_ThreadSafeMonitor @ SurrogateWrite223Test.java:110,1(0),1(0)
Appendable_ThreadSafeMonitor @ SurrogateWrite223Test.java:113,1(0),1(0)
Appendable_ThreadSafeMonitor @ SymbolsViaParserTest.java:70,1(1),1(0)
Appendable_ThreadSafeMonitor @ SymbolsViaParserTest.java:89,1(399),1(42)
Appendable_ThreadSafeMonitor @ TestByteBasedSymbols.java:119,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestByteBasedSymbols.java:191,1(1),1(1)
Appendable_ThreadSafeMonitor @ TestCharEscaping.java:130,1(79),1(20)
Appendable_ThreadSafeMonitor @ TestCharEscaping.java:131,1(79),1(13)
Appendable_ThreadSafeMonitor @ TestCharEscaping.java:133,1(79),1(9)
Appendable_ThreadSafeMonitor @ TestCharEscaping.java:267,1(3),1(1)
Appendable_ThreadSafeMonitor @ TestCharEscaping.java:285,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestCustomEscaping.java:181,1(3),1(3)
Appendable_ThreadSafeMonitor @ TestCustomEscaping.java:197,1(3),1(3)
Appendable_ThreadSafeMonitor @ TestCustomEscaping.java:213,1(3),1(3)
Appendable_ThreadSafeMonitor @ TestCustomEscaping.java:222,1(11),1(11)
Appendable_ThreadSafeMonitor @ TestCustomEscaping.java:238,1(11),1(7)
Appendable_ThreadSafeMonitor @ TestHashCollisionChars.java:49,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestHashCollisionChars.java:103,1(1295),1(66)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:37,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:55,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:56,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:72,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:73,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:138,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestJsonStringEncoder.java:202,8(1),8(1)
Appendable_ThreadSafeMonitor @ TestSymbolTables.java:93,1(24999),1(1294)
Appendable_ThreadSafeMonitor @ TestSymbolTables.java:128,1(24999),1(1347)
Appendable_ThreadSafeMonitor @ TestSymbolTables.java:297,1(0),1(0)
Appendable_ThreadSafeMonitor @ TestSymbolTables.java:309,1(399),1(30)
Appendable_ThreadSafeMonitor @ TestSymbolTables.java:413,1(49),1(27)
Appendable_ThreadSafeMonitor @ TestWithTonsaSymbols.java:70,1(1),1(1)
Appendable_ThreadSafeMonitor @ TextBuffer.java:498,7(942),1(125)
Appendable_ThreadSafeMonitor @ TextBuffer.java:502,1(0),1(0)
Appendable_ThreadSafeMonitor @ TextBufferTest.java:54,1(0),1(0)
Appendable_ThreadSafeMonitor @ TextBufferTest.java:57,1(0),1(0)
Appendable_ThreadSafeMonitor @ ToDecimalChecker.java:85,1(5908977),1(9999)
Appendable_ThreadSafeMonitor @ TrailingCommasTest.java:391,1(99),1(6)
Appendable_ThreadSafeMonitor @ UTF32Reader.java:187,1(2),1(2)
Appendable_ThreadSafeMonitor @ UTF32Reader.java:193,1(11),1(7)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:366,1(0),1(0)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:375,1(2),1(2)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:578,1(3),1(3)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:2134,1(5),1(5)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:2137,1(2),1(2)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:2242,1(0),1(0)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:2776,5(16),3(10)
Appendable_ThreadSafeMonitor @ UTF8DataInputJsonParser.java:2779,1(26),1(26)
Appendable_ThreadSafeMonitor @ UTF8NamesParseTest.java:79,1(32),1(8)
Appendable_ThreadSafeMonitor @ UTF8NamesParseTest.java:115,1(35),1(24)
Appendable_ThreadSafeMonitor @ UTF8NamesParseTest.java:146,1(32),1(10)
Appendable_ThreadSafeMonitor @ UTF8NamesParseTest.java:162,1(35),1(25)
Appendable_ThreadSafeMonitor @ UTF8NamesParseTest.java:205,2(4),2(4)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:513,1(1),1(1)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:520,1(5),1(5)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:738,1(3),1(3)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:2749,1(16),1(6)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:2752,1(7),1(7)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:3229,1(0),1(0)
Appendable_ThreadSafeMonitor @ UTF8StreamJsonParser.java:3656,8(36),8(29)
Appendable_ThreadSafeMonitor @ UTF8Writer.java:375,1(1),1(1)
Appendable_ThreadSafeMonitor @ UTF8Writer.java:393,1(1),1(1)
Appendable_ThreadSafeMonitor @ UTF8WriterTest.java:24,1(0),1(0)
Appendable_ThreadSafeMonitor @ UTF8WriterTest.java:39,1(0),1(0)
Appendable_ThreadSafeMonitor @ Version.java:105,1(2),1(2)
Appendable_ThreadSafeMonitor @ Version.java:111,2(3),2(3)
Appendable_ThreadSafeMonitor @ VersionUtil.java:64,1(4),1(3)
Appendable_ThreadSafeMonitor @ VersionUtil.java:112,1(0),1(0)
Appendable_ThreadSafeMonitor @ WriterBasedJsonGenerator.java:301,1(1),1(1)
Appendable_ThreadSafeMonitor @ WriterBasedJsonGenerator.java:356,1(0),1(0)
ByteArrayOutputStream_FlushBeforeRetrieveMonitor @ GeneratorMiscTest.java:182,1(0),1(0)
ByteArrayOutputStream_FlushBeforeRetrieveMonitor @ JUnit5TestBase.java:454,2(19),2(3)
ByteArrayOutputStream_FlushBeforeRetrieveMonitor @ LargeNumberWriteTest.java:86,1(0),1(0)
ByteArrayOutputStream_FlushBeforeRetrieveMonitor @ LargeNumberWriteTest.java:134,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:142,1(47),1(47)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:159,1(47),1(10)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:174,1(47),1(16)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:191,1(47),1(3)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:206,1(47),1(10)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:219,1(47),1(3)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:239,1(47),1(30)
Closeable_MultipleCloseMonitor @ ArrayGenerationTest.java:252,1(47),1(33)
Closeable_MultipleCloseMonitor @ ArrayParsingTest.java:43,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayParsingTest.java:60,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayParsingTest.java:79,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayParsingTest.java:171,1(1),1(1)
Closeable_MultipleCloseMonitor @ ArrayParsingTest.java:188,1(1),1(1)
Closeable_MultipleCloseMonitor @ ArrayWriteTest.java:51,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayWriteTest.java:56,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayWriteTest.java:65,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayWriteTest.java:90,1(0),1(0)
Closeable_MultipleCloseMonitor @ ArrayWriteTest.java:104,1(0),1(0)
Closeable_MultipleCloseMonitor @ AsyncBinaryParseTest.java:75,1(41),1(7)
Closeable_MultipleCloseMonitor @ AsyncBinaryParseTest.java:106,1(41),1(36)
Closeable_MultipleCloseMonitor @ AsyncBinaryParseTest.java:144,1(41),1(7)
