Loc,Total,Default
CharSequence_NotInMapMonitor @ DynamicType.java:5939,1(0),1(0)
Closeable_MultipleCloseMonitor @ ClassReader.java:313,1(2425824),1(9999)
Collection_UnsafeIteratorMonitor @ AllArguments.java:160,3(13),3(11)
Collection_UnsafeIteratorMonitor @ Analyzer.java:274,11(2129544),1(9999)
Collection_UnsafeIteratorMonitor @ Analyzer.java:358,11(1797096),2(19998)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:627,1(24),1(6)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:725,1(106),1(16)
Collection_UnsafeIteratorMonitor @ AnnotationDescription.java:439,4(18),4(18)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:101,4(99),3(16)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:126,2(14),2(14)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:301,3(29),3(29)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:317,3(13),3(6)
Collection_UnsafeIteratorMonitor @ BasicVerifier.java:378,2(320),1(25)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:134,1(7),1(7)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:150,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ByteCodeElement.java:159,4(14),4(14)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:107,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:112,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:209,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionErasureMatcher.java:52,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionItemMatcher.java:47,4(40),3(10)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:57,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:58,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ConstructorStrategy.java:197,1(0),1(0)
Collection_UnsafeIteratorMonitor @ DynamicType.java:2901,3(5),3(5)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5548,2(7),2(7)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5927,2(7),2(6)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5938,2(7),2(7)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:348,1(8),1(6)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:604,1(0),1(0)
Collection_UnsafeIteratorMonitor @ FieldAttributeAppender.java:146,1(16),1(16)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:132,3(6),2(6)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:253,3(14),3(10)
Collection_UnsafeIteratorMonitor @ FilterableList.java:124,8(143),4(8)
Collection_UnsafeIteratorMonitor @ Implementation.java:932,2(7),2(7)
Collection_UnsafeIteratorMonitor @ Implementation.java:944,2(7),2(7)
Collection_UnsafeIteratorMonitor @ Implementation.java:947,1(8),1(8)
Collection_UnsafeIteratorMonitor @ Implementation.java:950,1(8),1(8)
Collection_UnsafeIteratorMonitor @ LatentMatcher.java:336,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:114,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:128,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:202,1(15),1(11)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:205,4(12),4(4)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:211,1(21),1(21)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:217,2(14),2(14)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:470,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:483,1(7),1(7)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:132,3(5),2(3)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:166,3(5),3(2)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:297,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:385,3(13),3(6)
Collection_UnsafeIteratorMonitor @ MethodConstant.java:102,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodDelegation.java:947,2(2),2(2)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:534,3(15),3(15)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:965,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:979,1(7),1(5)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:1089,2(8),2(6)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:452,4(66),4(34)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:465,1(45),1(7)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:476,4(42),4(41)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:1914,3(29),1(2)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:571,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:631,2(2),2(2)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:936,1(75),1(6)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1106,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1151,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1168,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MethodList.java:69,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:457,2(7),2(2)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:478,2(7),2(1)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:482,4(24),4(18)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:504,1(8),1(8)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:507,4(14),4(14)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:737,2(7),2(7)
Collection_UnsafeIteratorMonitor @ MethodVariableAccess.java:238,3(14),3(13)
Collection_UnsafeIteratorMonitor @ ModifierContributor.java:202,4(92),4(21)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:333,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:361,3(1),3(1)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:367,3(5),1(1)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:375,2(2),1(2)
Collection_UnsafeIteratorMonitor @ ParameterList.java:84,2(43),2(30)
Collection_UnsafeIteratorMonitor @ ParameterList.java:97,3(6),3(6)
Collection_UnsafeIteratorMonitor @ ParameterList.java:108,5(621),4(30)
Collection_UnsafeIteratorMonitor @ ParameterList.java:636,3(185),1(27)
Collection_UnsafeIteratorMonitor @ RecordComponentRegistry.java:129,1(0),1(0)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:198,7(255),6(42)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:211,4(178),1(10)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:224,11(112),7(16)
Collection_UnsafeIteratorMonitor @ SubclassDynamicTypeBuilder.java:243,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:81,3(2),2(2)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:137,3(15),3(6)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:496,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:514,1(13),1(10)
Collection_UnsafeIteratorMonitor @ Transformer.java:631,1(0),1(0)
Collection_UnsafeIteratorMonitor @ Transformer.java:644,1(7),1(7)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:87,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:92,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeCache.java:421,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7669,1(7),1(7)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7826,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7842,2(7),2(4)
Collection_UnsafeIteratorMonitor @ TypeHierarchy.java:200,13(102062),1(5034)
Collection_UnsafeIteratorMonitor @ TypeList.java:87,3(51),3(15)
Collection_UnsafeIteratorMonitor @ TypeList.java:275,3(46),2(19)
Collection_UnsafeIteratorMonitor @ TypeList.java:286,1(8),1(6)
Collection_UnsafeIteratorMonitor @ TypeList.java:297,5(99),5(15)
Collection_UnsafeIteratorMonitor @ TypeList.java:308,5(430),3(13)
Collection_UnsafeIteratorMonitor @ TypeList.java:319,3(101),1(8)
Collection_UnsafeIteratorMonitor @ TypeResolutionStrategy.java:101,1(0),1(0)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:595,1(23),1(6)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:1222,1(36),1(11)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5744,1(8),1(4)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5747,3(6),3(6)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5750,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5757,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5778,1(8),1(8)
Collection_UnsynchronizedAddAllMonitor @ ByteCodeAppender.java:136,1(6),1(1)
Collection_UnsynchronizedAddAllMonitor @ CompositeClassPath.java:78,1(3),1(3)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:48,1(10),1(10)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:66,1(24),1(11)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:82,1(46),1(17)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:83,1(46),1(14)
Collection_UnsynchronizedAddAllMonitor @ FieldRegistry.java:122,1(16),1(16)
Collection_UnsynchronizedAddAllMonitor @ MethodGraph.java:937,1(75),1(10)
Collection_UnsynchronizedAddAllMonitor @ MultipleParentClassLoader.java:359,1(3),1(1)
Collection_UnsynchronizedAddAllMonitor @ StackManipulation.java:200,1(99),1(63)
Collections_SortBeforeBinarySearchMonitor @ AllArguments.java:168,2(10),2(10)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:130,11(1797101),3(29997)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:317,40223(449748),3895(24250)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:334,5(172),2(31)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:101,2(163),2(31)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:120,8(712),3(77)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:132,1(53),1(15)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:154,1(275),1(38)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:157,1(29),1(19)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:136,1(6),1(5)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:138,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeElement.java:160,3(5),3(5)
Collections_SortBeforeBinarySearchMonitor @ ClassPathFactory.java:48,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ CollectionErasureMatcher.java:53,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:47,1(10),1(10)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:66,1(24),1(11)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:82,1(46),1(32)
Collections_SortBeforeBinarySearchMonitor @ ConstructorStrategy.java:198,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ElementMatchers.java:605,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:121,1(16),1(13)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:138,3(6),3(6)
Collections_SortBeforeBinarySearchMonitor @ FilterableList.java:126,6(61),2(15)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:605,44(1325636),6(59994)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:608,1(740520),1(9999)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:622,7(722),2(50)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:653,1(321),1(50)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:118,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:129,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:474,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodCallProxy.java:386,3(13),2(4)
Collections_SortBeforeBinarySearchMonitor @ MethodConstant.java:103,2(4),2(3)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegation.java:948,2(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:453,3(15),3(10)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:969,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:1092,2(8),2(3)
Collections_SortBeforeBinarySearchMonitor @ MethodDescription.java:1915,3(29),3(15)
Collections_SortBeforeBinarySearchMonitor @ MethodList.java:70,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:265,2(3463),1(155)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:270,1(2048),1(138)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:324,1(3239),1(175)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:488,39(36643),7(1827)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:519,52(111299),4(5553)
Collections_SortBeforeBinarySearchMonitor @ MethodRegistry.java:502,2(7),2(7)
Collections_SortBeforeBinarySearchMonitor @ MethodVariableAccess.java:240,2(10),1(6)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:334,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:359,3(1),3(1)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:98,2(4),2(2)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:109,4(388),3(26)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:200,6(47),5(35)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:202,8(196),3(13)
Collections_SortBeforeBinarySearchMonitor @ Subroutine.java:65,3(483018),2(19999)
Collections_SortBeforeBinarySearchMonitor @ Subroutine.java:100,2(2959),1(141)
Collections_SortBeforeBinarySearchMonitor @ TargetMethodAnnotationDrivenBinder.java:82,3(2),3(2)
Collections_SortBeforeBinarySearchMonitor @ Transformer.java:635,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:276,2(17),2(17)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:309,4(251),3(55)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:320,2(68),2(68)
Collections_SortBeforeBinarySearchMonitor @ Util.java:46,3(83952),2(4171)
Collections_SortBeforeBinarySearchMonitor @ Util.java:57,63(92679),7(4745)
Collections_SortBeforeBinarySearchMonitor @ Util.java:112,31(3113),8(167)
Collections_SortBeforeBinarySearchMonitor @ Util.java:153,61(357494),3(17751)
InputStream_ManipulateAfterCloseMonitor @ ClassReader.java:313,1(2425824),1(9999)
InputStream_MarkAfterCloseMonitor @ ClassReader.java:313,1(2425824),1(10000)
Iterator_HasNextMonitor @ AllArguments.java:160,3(13),2(4)
Iterator_HasNextMonitor @ Analyzer.java:274,11(2129544),3(29997)
Iterator_HasNextMonitor @ Analyzer.java:358,11(1797096),3(29997)
Iterator_HasNextMonitor @ AnnotationAppender.java:627,1(24),1(14)
Iterator_HasNextMonitor @ AnnotationAppender.java:725,1(106),1(56)
Iterator_HasNextMonitor @ AnnotationDescription.java:439,4(18),4(18)
Iterator_HasNextMonitor @ AnnotationList.java:101,4(99),4(46)
Iterator_HasNextMonitor @ AnnotationList.java:126,2(14),2(14)
Iterator_HasNextMonitor @ ArrayFactory.java:301,3(29),3(13)
Iterator_HasNextMonitor @ ArrayFactory.java:317,3(13),3(13)
Iterator_HasNextMonitor @ BasicVerifier.java:378,2(320),1(21)
Iterator_HasNextMonitor @ ByteCodeAppender.java:134,1(7),1(7)
Iterator_HasNextMonitor @ ByteCodeAppender.java:150,1(0),1(0)
Iterator_HasNextMonitor @ ByteCodeElement.java:159,4(14),4(14)
Iterator_HasNextMonitor @ ClassInjector.java:107,1(0),1(0)
Iterator_HasNextMonitor @ ClassInjector.java:112,1(0),1(0)
Iterator_HasNextMonitor @ ClassInjector.java:209,1(0),1(0)
Iterator_HasNextMonitor @ CollectionErasureMatcher.java:52,1(0),1(0)
Iterator_HasNextMonitor @ CollectionItemMatcher.java:47,4(40),4(28)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:58,1(0),1(0)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:59,1(0),1(0)
Iterator_HasNextMonitor @ ConstructorStrategy.java:197,1(0),1(0)
Iterator_HasNextMonitor @ DynamicType.java:2901,3(5),3(3)
Iterator_HasNextMonitor @ DynamicType.java:5548,2(7),2(7)
Iterator_HasNextMonitor @ DynamicType.java:5927,2(7),1(7)
Iterator_HasNextMonitor @ DynamicType.java:5938,2(7),2(7)
Iterator_HasNextMonitor @ ElementMatchers.java:348,1(8),1(8)
Iterator_HasNextMonitor @ ElementMatchers.java:604,1(0),1(0)
Iterator_HasNextMonitor @ FieldAttributeAppender.java:146,1(16),1(13)
Iterator_HasNextMonitor @ FieldLocator.java:323,1(17),1(8)
Iterator_HasNextMonitor @ FieldRegistry.java:132,3(6),3(6)
Iterator_HasNextMonitor @ FieldRegistry.java:253,3(14),2(12)
Iterator_HasNextMonitor @ FilterableList.java:124,8(143),4(13)
Iterator_HasNextMonitor @ Implementation.java:932,2(7),2(7)
Iterator_HasNextMonitor @ Implementation.java:944,2(7),2(7)
Iterator_HasNextMonitor @ Implementation.java:947,1(8),1(8)
Iterator_HasNextMonitor @ Implementation.java:950,1(8),1(8)
Iterator_HasNextMonitor @ LatentMatcher.java:336,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:114,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:128,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:202,1(15),1(15)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:205,4(12),4(12)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:211,1(21),1(21)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:217,2(14),2(13)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:470,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:483,1(7),1(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:132,3(5),3(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:166,3(5),3(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:297,3(5),3(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:385,3(13),3(13)
Iterator_HasNextMonitor @ MethodConstant.java:102,3(5),3(5)
Iterator_HasNextMonitor @ MethodDelegation.java:947,2(2),2(2)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:535,3(15),3(15)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:965,1(0),1(0)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:980,1(7),1(7)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:1089,2(8),2(4)
Iterator_HasNextMonitor @ MethodDescription.java:452,4(66),3(6)
Iterator_HasNextMonitor @ MethodDescription.java:465,1(45),1(31)
Iterator_HasNextMonitor @ MethodDescription.java:476,4(42),4(34)
Iterator_HasNextMonitor @ MethodDescription.java:1914,3(29),3(29)
Iterator_HasNextMonitor @ MethodGraph.java:571,1(0),1(0)
Iterator_HasNextMonitor @ MethodGraph.java:631,2(2),2(1)
Iterator_HasNextMonitor @ MethodGraph.java:936,1(75),1(8)
Iterator_HasNextMonitor @ MethodGraph.java:1106,3(0),3(0)
Iterator_HasNextMonitor @ MethodGraph.java:1151,1(0),1(0)
Iterator_HasNextMonitor @ MethodGraph.java:1168,3(0),3(0)
Iterator_HasNextMonitor @ MethodList.java:69,1(0),1(0)
Iterator_HasNextMonitor @ MethodRegistry.java:457,2(7),2(7)
Iterator_HasNextMonitor @ MethodRegistry.java:478,2(7),2(1)
Iterator_HasNextMonitor @ MethodRegistry.java:482,4(24),4(24)
Iterator_HasNextMonitor @ MethodRegistry.java:504,1(8),1(8)
Iterator_HasNextMonitor @ MethodRegistry.java:507,4(14),4(6)
Iterator_HasNextMonitor @ MethodRegistry.java:737,2(7),2(7)
Iterator_HasNextMonitor @ MethodVariableAccess.java:238,3(14),3(14)
Iterator_HasNextMonitor @ ModifierContributor.java:202,4(92),4(59)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:333,3(0),3(0)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:361,3(1),2(1)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:368,2(6),2(4)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:375,1(3),1(3)
Iterator_HasNextMonitor @ ParameterList.java:84,2(43),1(4)
Iterator_HasNextMonitor @ ParameterList.java:97,3(6),3(6)
Iterator_HasNextMonitor @ ParameterList.java:108,5(621),4(42)
Iterator_HasNextMonitor @ ParameterList.java:636,3(185),3(61)
Iterator_HasNextMonitor @ RecordComponentRegistry.java:129,1(0),1(0)
Iterator_HasNextMonitor @ StackManipulation.java:198,7(255),3(27)
Iterator_HasNextMonitor @ StackManipulation.java:211,4(178),1(16)
Iterator_HasNextMonitor @ StackManipulation.java:224,11(112),3(6)
Iterator_HasNextMonitor @ SubclassDynamicTypeBuilder.java:243,2(7),2(6)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:81,3(2),3(1)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:137,3(15),3(15)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:496,1(3),1(2)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:514,1(13),1(9)
Iterator_HasNextMonitor @ Transformer.java:631,1(0),1(0)
Iterator_HasNextMonitor @ Transformer.java:644,1(7),1(7)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:87,2(7),2(7)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:92,1(8),1(8)
Iterator_HasNextMonitor @ TypeCache.java:421,1(3),1(3)
Iterator_HasNextMonitor @ TypeDescription.java:7669,1(7),1(7)
Iterator_HasNextMonitor @ TypeDescription.java:7826,1(8),1(8)
Iterator_HasNextMonitor @ TypeDescription.java:7842,2(7),2(7)
Iterator_HasNextMonitor @ TypeHierarchy.java:200,13(102062),4(5076)
Iterator_HasNextMonitor @ TypeList.java:87,3(51),3(27)
Iterator_HasNextMonitor @ TypeList.java:275,3(46),2(18)
Iterator_HasNextMonitor @ TypeList.java:286,1(8),1(8)
Iterator_HasNextMonitor @ TypeList.java:297,5(99),5(28)
Iterator_HasNextMonitor @ TypeList.java:308,5(430),3(21)
Iterator_HasNextMonitor @ TypeList.java:319,3(101),3(28)
Iterator_HasNextMonitor @ TypeResolutionStrategy.java:101,1(0),1(0)
Iterator_HasNextMonitor @ TypeWriter.java:595,1(23),1(3)
Iterator_HasNextMonitor @ TypeWriter.java:1222,1(36),1(29)
Iterator_HasNextMonitor @ TypeWriter.java:5744,1(8),1(8)
Iterator_HasNextMonitor @ TypeWriter.java:5747,3(6),2(6)
Iterator_HasNextMonitor @ TypeWriter.java:5750,2(7),2(7)
Iterator_HasNextMonitor @ TypeWriter.java:5757,1(8),1(8)
Iterator_HasNextMonitor @ TypeWriter.java:5778,1(8),1(7)
Iterator_RemoveOnceMonitor @ AllArguments.java:160,2(10),2(3)
Iterator_RemoveOnceMonitor @ Analyzer.java:274,11(2129544),2(19998)
Iterator_RemoveOnceMonitor @ Analyzer.java:358,11(1797096),4(39996)
Iterator_RemoveOnceMonitor @ AnnotationDescription.java:439,3(9),3(9)
