Loc,Total,Default
Appendable_ThreadSafeMonitor @ StopWatch.java:79,2(6),2(2)
Closeable_MultipleCloseMonitor @ Paged.java:154,1(2),1(2)
Closeable_MultipleCloseMonitor @ Paged.java:155,1(2),1(2)
Closeable_MultipleCloseMonitor @ PropertyConfigurator.java:572,1(0),1(0)
Collection_UnsafeIteratorMonitor @ BTreeIndex.java:421,100(36458),12(1780)
Collection_UnsafeIteratorMonitor @ BTreeIndexTest.java:204,1(1),1(1)
Collection_UnsafeIteratorMonitor @ BTreeIndexTest.java:260,1(0),1(0)
Collection_UnsafeIteratorMonitor @ BTreeTest.java:114,1(0),1(0)
Collection_UnsafeIteratorMonitor @ FastMultiByteArrayOutputStream.java:70,3(989),2(58)
Collection_UnsafeIteratorMonitor @ PurgeOptObservableLongLRUMap.java:73,3(45051),1(2327)
Collections_SortBeforeBinarySearchMonitor @ AppenderAttachableImpl.java:52,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ BTreeIndex.java:336,1008(35553),50(1803)
Collections_SortBeforeBinarySearchMonitor @ BTreeIndex.java:403,101(6788),3(359)
Collections_SortBeforeBinarySearchMonitor @ FastMultiByteArrayOutputStream.java:214,3(989),2(75)
Collections_SortBeforeBinarySearchMonitor @ ProvisionNode.java:27,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PurgeOptObservableLongLRUMap.java:69,3(45051),1(2267)
InputStream_ManipulateAfterCloseMonitor @ PropertyConfigurator.java:572,1(0),1(0)
InputStream_MarkAfterCloseMonitor @ PropertyConfigurator.java:572,1(0),1(0)
Iterator_HasNextMonitor @ BTree.java:471,5(0),5(0)
Iterator_HasNextMonitor @ BTreeIndex.java:421,100(36458),2(1800)
Iterator_HasNextMonitor @ BTreeIndex.java:573,4(0),3(0)
Iterator_HasNextMonitor @ BTreeIndexTest.java:204,1(1),1(1)
Iterator_HasNextMonitor @ BTreeIndexTest.java:260,1(0),1(0)
Iterator_HasNextMonitor @ BTreeTest.java:114,1(0),1(0)
Iterator_HasNextMonitor @ FastMultiByteArrayOutputStream.java:70,3(989),2(48)
Iterator_HasNextMonitor @ PurgeOptObservableLongLRUMap.java:73,3(45051),1(2252)
Iterator_RemoveOnceMonitor @ BTree.java:471,5(0),4(0)
Iterator_RemoveOnceMonitor @ BTreeIndex.java:421,100(36458),8(1824)
Iterator_RemoveOnceMonitor @ BTreeIndex.java:573,4(0),4(0)
Iterator_RemoveOnceMonitor @ BTreeIndexTest.java:204,1(1),1(1)
Iterator_RemoveOnceMonitor @ BTreeIndexTest.java:260,1(0),1(0)
Iterator_RemoveOnceMonitor @ BTreeTest.java:114,1(0),1(0)
Iterator_RemoveOnceMonitor @ FastMultiByteArrayOutputStream.java:70,3(989),2(67)
Iterator_RemoveOnceMonitor @ PurgeOptObservableLongLRUMap.java:73,3(45051),1(2263)
ListIterator_RemoveOnceMonitor @ FastMultiByteArrayOutputStream.java:70,3(989),2(56)
Map_CollectionViewAddMonitor @ BTreeIndexTest.java:204,1(1),1(1)
Map_CollectionViewAddMonitor @ BTreeIndexTest.java:260,1(0),1(0)
Map_CollectionViewAddMonitor @ BTreeTest.java:114,1(0),1(0)
Map_UnsafeIteratorMonitor @ BTreeIndexTest.java:204,2(2),2(2)
Map_UnsafeIteratorMonitor @ BTreeIndexTest.java:260,2(0),2(0)
Map_UnsafeIteratorMonitor @ BTreeTest.java:114,2(0),2(0)
RandomAccessFile_ManipulateAfterCloseMonitor @ Paged.java:154,1(2),1(2)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:56,1(999),1(63)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:57,1(999),1(62)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:61,1(9),1(9)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:66,1(999),1(58)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:69,1(9),1(9)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:71,1(989),1(100)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:91,1(999),1(57)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:92,1(999),1(74)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:96,1(9),1(9)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:106,1(999),1(81)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:109,1(9),1(9)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:111,1(989),1(87)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:127,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:143,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:215,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:238,1(9999999),1(9999)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:255,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:264,1(999),1(45)
StringBuilder_ThreadSafeMonitor @ BTreeIndexTest.java:265,1(999),1(42)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:48,1(999),1(57)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:54,1(999),1(54)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:93,1(9999999),1(9999)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:109,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:118,1(999),1(93)
StringBuilder_ThreadSafeMonitor @ BTreeTest.java:119,1(999),1(66)
StringBuilder_ThreadSafeMonitor @ DateTimeFormatter.java:39,2(6),2(6)
StringBuilder_ThreadSafeMonitor @ DateTimeFormatter.java:43,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ StopWatch.java:79,2(6),2(1)
StringTokenizer_HasMoreElementsMonitor @ PropertyConfigurator.java:736,1(0),1(0)
URLConnection_ConnectMonitor @ PropertyConfigurator.java:557,1(0),1(0)
URLConnection_SetBeforeConnectMonitor @ PropertyConfigurator.java:556,1(0),1(0)
__TOTAL__,1543(40364908),194(58923)
